properties.ObjectId,properties.StopID,properties.PID,properties.basisForSearch
1073,6722,1,NULL
1074,6682,1,Officer Safety/safety of others
1075,6808,1,Vehicle inventory
1076,6597,1,NULL
1077,6723,1,NULL
1078,6682,1,Suspected weapons
1079,6809,1,NULL
1080,6598,1,NULL
1081,6724,1,NULL
1082,6682,2,Officer Safety/safety of others
1083,6810,1,Officer Safety/safety of others
1084,6599,1,Officer Safety/safety of others
1085,6725,1,NULL
1086,6726,1,NULL
1087,6682,2,Suspected weapons
1088,6727,1,NULL
1089,6600,1,Incident to arrest
1090,6683,1,NULL
1091,6728,1,NULL
1092,6810,1,Vehicle inventory
1093,6729,1,NULL
1094,6601,1,Consent given
1095,6684,1,NULL
1096,6810,2,Officer Safety/safety of others
1097,6730,1,NULL
1098,6601,1,Officer Safety/safety of others
1099,6685,1,NULL
1100,6810,3,Officer Safety/safety of others
1101,6731,1,Incident to arrest
1102,6602,1,NULL
1103,6686,1,NULL
1104,6810,4,Officer Safety/safety of others
1105,6731,1,Officer Safety/safety of others
1106,6603,1,NULL
1107,6687,1,NULL
1108,6810,5,Officer Safety/safety of others
1109,6731,1,Vehicle inventory
1110,6604,1,NULL
1111,6688,1,Incident to arrest
1112,6811,1,NULL
1113,6605,1,Incident to arrest
1114,6689,1,NULL
1115,6812,1,NULL
1116,6814,1,NULL
1117,6530,1,Officer Safety/safety of others
1118,6530,1,Suspected weapons
1119,6531,1,NULL
1120,6532,1,Incident to arrest
1121,6533,1,Consent given
1122,6534,1,NULL
1123,6535,1,Incident to arrest
1124,6536,1,Consent given
1125,6536,1,Officer Safety/safety of others
1126,6536,1,Visible contraband
1127,6537,1,NULL
1128,6538,1,NULL
1129,6538,2,NULL
1130,6539,1,NULL
1131,6540,1,NULL
1132,6541,1,NULL
1133,6542,1,NULL
1134,6543,1,NULL
1135,6544,1,NULL
1136,6545,1,Condition of parole / probation/ PRCS / mandatory supervision
1137,6545,2,Consent given
1138,6546,1,NULL
1139,6547,1,NULL
1140,6548,1,Officer Safety/safety of others
1141,6549,1,NULL
1142,6550,1,NULL
1143,6551,1,NULL
1144,6552,1,NULL
1145,6553,1,NULL
1146,6554,1,Officer Safety/safety of others
1147,6554,2,Officer Safety/safety of others
1148,6555,1,NULL
1149,6556,1,NULL
1150,6557,1,NULL
1151,6558,1,NULL
1152,6559,1,NULL
1153,6560,1,NULL
1154,6561,1,Consent given
1155,6561,1,Incident to arrest
1156,6562,1,NULL
1157,6563,1,Condition of parole / probation/ PRCS / mandatory supervision
1158,6563,1,Consent given
1159,6492,1,Officer Safety/safety of others
1160,6492,1,Suspected weapons
1161,6493,1,Suspected weapons
1162,6494,1,NULL
1163,6495,1,Condition of parole / probation/ PRCS / mandatory supervision
1164,6496,1,NULL
1165,6497,1,Condition of parole / probation/ PRCS / mandatory supervision
1166,6497,1,Officer Safety/safety of others
1167,6498,1,Officer Safety/safety of others
1168,6498,1,Vehicle inventory
1169,6498,2,Officer Safety/safety of others
1170,6498,2,Vehicle inventory
1171,6499,1,NULL
1172,6500,1,NULL
1173,6501,1,NULL
1174,6502,1,NULL
1175,6503,1,NULL
1176,6504,1,NULL
1177,6505,1,Officer Safety/safety of others
1178,6505,1,Suspected weapons
1179,6507,1,NULL
1180,6508,1,NULL
1181,6509,1,NULL
1182,6510,1,Condition of parole / probation/ PRCS / mandatory supervision
1183,6510,1,Officer Safety/safety of others
1184,6510,1,Suspected weapons
1185,6511,1,Officer Safety/safety of others
1186,6512,1,NULL
1187,6513,1,NULL
1188,6514,1,NULL
1189,6515,1,Condition of parole / probation/ PRCS / mandatory supervision
1190,6516,1,NULL
1191,6517,1,NULL
1192,6518,1,Officer Safety/safety of others
1193,6519,1,NULL
1194,6520,1,Incident to arrest
1195,6520,1,Officer Safety/safety of others
1196,6521,1,NULL
1197,6522,1,NULL
1198,6523,1,NULL
1199,6524,1,NULL
1200,6525,1,NULL
1201,6953,1,NULL
1202,6953,2,NULL
1203,6859,1,Officer Safety/safety of others
1204,6953,3,NULL
1205,6860,1,NULL
1206,6954,1,NULL
1207,6860,2,NULL
1208,7074,1,NULL
1209,6955,1,NULL
1210,6862,1,NULL
1211,6995,3,NULL
1212,7075,1,NULL
1213,6956,1,Evidence of crime
1214,6863,1,NULL
1215,6995,4,NULL
1216,7076,1,NULL
1217,6956,2,NULL
1218,7112,1,NULL
1219,6864,1,Officer Safety/safety of others
1220,6995,5,NULL
1221,7076,2,NULL
1222,6956,3,NULL
1223,7113,1,NULL
1224,6865,1,NULL
1225,6996,1,NULL
1226,7077,1,NULL
1227,6957,1,NULL
1228,7114,1,NULL
1229,6866,1,NULL
1230,6997,1,Officer Safety/safety of others
1231,7078,1,NULL
1232,6958,1,NULL
1233,7115,1,NULL
1234,6867,1,NULL
1235,6998,1,NULL
1236,7079,1,NULL
1237,6959,1,NULL
1238,7116,1,NULL
1239,6868,1,Officer Safety/safety of others
1240,6999,1,NULL
1241,7080,1,NULL
1242,6960,1,NULL
1243,7117,1,NULL
1244,6869,1,NULL
1245,7000,1,Officer Safety/safety of others
1246,7081,1,NULL
1247,6961,1,NULL
1248,7118,1,NULL
1249,6870,1,NULL
1250,7001,1,NULL
1251,7082,1,Officer Safety/safety of others
1252,6962,1,Officer Safety/safety of others
1253,7119,1,NULL
1254,6871,1,NULL
1255,7002,1,NULL
1256,7082,2,Officer Safety/safety of others
1257,6963,1,Incident to arrest
1258,7120,1,NULL
1259,6872,1,NULL
1260,7003,1,NULL
1261,7083,1,NULL
1262,6964,1,NULL
1263,7121,1,NULL
1264,6873,1,NULL
1265,7004,1,NULL
1266,7084,1,NULL
1267,6964,2,NULL
1268,7122,1,NULL
1269,6874,1,NULL
1270,7005,1,NULL
1271,7085,1,NULL
1272,6965,1,NULL
1273,7123,1,NULL
1274,6875,1,NULL
1275,7006,1,NULL
1276,7086,1,NULL
1277,6966,1,NULL
1278,7124,1,NULL
1279,6876,1,NULL
1280,7039,1,NULL
1281,7007,1,NULL
1282,7087,1,NULL
1283,6967,1,NULL
1284,7125,1,NULL
1285,6877,1,NULL
1286,7040,1,NULL
1287,7008,1,NULL
1288,7088,1,NULL
1289,6968,1,NULL
1290,7126,1,NULL
1291,6878,1,NULL
1292,7041,1,NULL
1293,7009,1,NULL
1294,7089,1,NULL
1295,6969,1,NULL
1296,7127,1,NULL
1297,6879,1,NULL
1298,7042,1,NULL
1299,7010,1,NULL
1300,7090,1,NULL
1301,6970,1,NULL
1302,7127,2,Condition of parole / probation/ PRCS / mandatory supervision
1303,6880,1,NULL
1304,7043,1,NULL
1305,7011,1,Officer Safety/safety of others
1306,7091,1,NULL
1307,6972,1,NULL
1308,7128,1,NULL
1309,6881,1,NULL
1310,7044,1,NULL
1311,7012,1,NULL
1312,7091,2,NULL
1313,6973,1,Incident to arrest
1314,7129,1,Condition of parole / probation/ PRCS / mandatory supervision
1315,6882,1,NULL
1316,7045,1,NULL
1317,7013,1,NULL
1318,7092,1,Officer Safety/safety of others
1319,6973,1,Officer Safety/safety of others
1320,7129,1,Incident to arrest
1321,6883,1,NULL
1322,7046,1,NULL
1323,7014,1,NULL
1324,7093,1,NULL
1325,6974,1,NULL
1326,7129,2,NULL
1327,6884,1,NULL
1328,7047,1,Officer Safety/safety of others
1329,7015,1,NULL
1330,7094,1,NULL
1331,6975,1,NULL
1332,7129,3,Incident to arrest
1333,6885,1,Odor of contraband
1334,7048,1,NULL
1335,7016,1,NULL
1336,7095,1,NULL
1337,6976,1,NULL
1338,7130,1,Condition of parole / probation/ PRCS / mandatory supervision
1339,6885,1,Officer Safety/safety of others
1340,7049,1,NULL
1341,7017,1,NULL
1342,7096,1,NULL
1343,6977,1,NULL
1344,7131,1,NULL
1345,6885,1,Visible contraband
1346,7050,1,NULL
1347,7018,1,NULL
1348,7097,1,NULL
1349,6978,1,NULL
1350,7132,1,NULL
1351,6886,1,NULL
1352,6887,1,Incident to arrest
1353,6889,1,Officer Safety/safety of others
1354,6890,1,NULL
1355,6891,1,NULL
1356,6892,1,NULL
1357,6893,1,Condition of parole / probation/ PRCS / mandatory supervision
1358,6893,1,Officer Safety/safety of others
1359,6894,1,NULL
1360,6895,1,NULL
1361,6896,1,NULL
1362,6897,1,NULL
1363,6898,1,NULL
1364,6898,2,NULL
1365,6899,1,NULL
1366,6900,1,NULL
1367,6901,1,Condition of parole / probation/ PRCS / mandatory supervision
1368,6901,1,Consent given
1369,6902,1,NULL
1370,6903,1,NULL
1371,6904,1,NULL
1372,7098,1,NULL
1373,7133,1,NULL
1374,6979,1,NULL
1375,7051,1,NULL
1376,7019,1,NULL
1377,7099,1,NULL
1378,7134,1,NULL
1379,6980,1,NULL
1380,7052,1,NULL
1381,7020,1,NULL
1382,7100,1,NULL
1383,7135,1,NULL
1384,6981,1,Condition of parole / probation/ PRCS / mandatory supervision
1385,7052,2,NULL
1386,7021,1,NULL
1387,7101,1,NULL
1388,7136,1,NULL
1389,6982,1,Condition of parole / probation/ PRCS / mandatory supervision
1390,7053,1,Evidence of crime
1391,7022,1,Condition of parole / probation/ PRCS / mandatory supervision
1392,7102,1,NULL
1393,7137,1,NULL
1394,6982,1,Incident to arrest
1395,7053,1,Incident to arrest
1396,7022,1,Consent given
1397,7103,1,Officer Safety/safety of others
1398,7138,1,NULL
1399,6983,1,NULL
1400,7053,1,Officer Safety/safety of others
1401,7022,1,Officer Safety/safety of others
1402,7103,2,Officer Safety/safety of others
1403,7139,1,NULL
1404,6984,1,NULL
1405,7053,1,Vehicle inventory
1406,7022,1,Suspected weapons
1407,7103,3,Officer Safety/safety of others
1408,7139,2,NULL
1409,6985,1,NULL
1410,7053,2,Evidence of crime
1411,7023,1,NULL
1412,7104,1,NULL
1413,7140,1,NULL
1414,6986,1,NULL
1415,7053,2,Incident to arrest
1416,7024,1,NULL
1417,7104,2,NULL
1418,7141,1,NULL
1419,6987,1,NULL
1420,7053,2,Officer Safety/safety of others
1421,7025,1,Officer Safety/safety of others
1422,7104,3,NULL
1423,7142,1,NULL
1424,6988,1,Officer Safety/safety of others
1425,7053,2,Vehicle inventory
1426,7026,1,Officer Safety/safety of others
1427,7104,4,NULL
1428,7143,1,NULL
1429,6989,1,NULL
1430,7054,1,Incident to arrest
1431,7027,1,NULL
1432,7105,1,NULL
1433,7144,1,NULL
1434,6990,1,NULL
1435,7055,1,NULL
1436,7028,1,Officer Safety/safety of others
1437,7106,1,Condition of parole / probation/ PRCS / mandatory supervision
1438,7145,1,Officer Safety/safety of others
1439,6991,1,NULL
1440,7056,1,Officer Safety/safety of others
1441,7029,1,Condition of parole / probation/ PRCS / mandatory supervision
1442,7106,1,Consent given
1443,7145,1,Suspected weapons
1444,6992,1,NULL
1445,7057,1,NULL
1446,7030,1,NULL
1447,7107,1,Condition of parole / probation/ PRCS / mandatory supervision
1448,7146,1,NULL
1449,6993,1,NULL
1450,7058,1,Officer Safety/safety of others
1451,7031,1,NULL
1452,7108,1,NULL
1453,7147,1,Incident to arrest
1454,6994,1,NULL
1455,7058,2,Evidence of crime
1456,7032,1,Officer Safety/safety of others
1457,7109,1,NULL
1458,7148,1,NULL
1459,6995,1,NULL
1460,7058,3,Officer Safety/safety of others
1461,7032,2,NULL
1462,7109,2,NULL
1463,7149,1,NULL
1464,6995,2,NULL
1465,7058,4,Officer Safety/safety of others
1466,7033,1,Condition of parole / probation/ PRCS / mandatory supervision
1467,7110,1,NULL
1468,7150,1,Incident to arrest
1469,7059,1,NULL
1470,7111,1,Incident to arrest
1471,7033,1,Officer Safety/safety of others
1472,7111,1,Officer Safety/safety of others
1473,7060,1,Officer Safety/safety of others
1474,7034,1,NULL
1475,7150,1,Officer Safety/safety of others
1476,7111,1,Suspected weapons
1477,7035,1,NULL
1478,7061,1,NULL
1479,7151,1,NULL
1480,7036,1,NULL
1481,7062,1,NULL
1482,7152,1,Incident to arrest
1483,7037,1,NULL
1484,7063,1,NULL
1485,7152,1,Vehicle inventory
1486,7064,1,NULL
1487,7153,1,Officer Safety/safety of others
1488,7065,1,NULL
1489,7066,1,NULL
1490,7067,1,NULL
1491,7068,1,Officer Safety/safety of others
1492,7069,1,NULL
1493,7069,2,NULL
1494,7069,3,NULL
1495,7069,4,NULL
1496,7070,1,NULL
1497,7071,1,NULL
1498,7071,2,NULL
1499,7072,1,NULL
1500,7073,1,NULL
1501,6905,1,NULL
1502,6906,1,NULL
1503,6907,1,Officer Safety/safety of others
1504,6908,1,NULL
1505,6909,1,NULL
1506,6910,1,NULL
1507,6911,1,NULL
1508,6912,1,NULL
1509,6913,1,NULL
1510,6914,1,NULL
1511,6915,1,NULL
1512,6916,1,NULL
1513,6917,1,Officer Safety/safety of others
1514,6917,1,Suspected weapons
1515,6918,1,Condition of parole / probation/ PRCS / mandatory supervision
1516,6919,1,NULL
1517,6920,1,NULL
1518,6921,1,NULL
1519,6922,1,NULL
1520,6923,1,NULL
1521,6924,1,NULL
1522,6925,1,NULL
1523,6926,1,NULL
1524,6927,1,NULL
1525,6928,1,NULL
1526,6929,1,NULL
1527,6930,1,NULL
1528,6931,1,Officer Safety/safety of others
1529,6932,1,NULL
1530,6932,2,NULL
1531,6933,1,Visible contraband
1532,6935,1,NULL
1533,6936,1,NULL
1534,6937,1,NULL
1535,6938,1,Vehicle inventory
1536,6939,1,NULL
1537,6940,1,Officer Safety/safety of others
1538,6941,1,NULL
1539,6942,1,NULL
1540,6943,1,Officer Safety/safety of others
1541,6943,2,Officer Safety/safety of others
1542,6944,1,Visible contraband
1543,6945,1,Incident to arrest
1544,6946,1,NULL
1545,6947,1,Incident to arrest
1546,6948,1,NULL
1547,6949,1,NULL
1548,6950,1,NULL
1549,6951,1,NULL
1550,6952,1,NULL
1551,6815,1,Incident to arrest
1552,6816,1,NULL
1553,6817,1,NULL
1554,6817,2,NULL
1555,6818,1,NULL
1556,6819,1,NULL
1557,6819,2,NULL
1558,6820,1,NULL
1559,6820,2,NULL
1560,6821,1,NULL
1561,6822,1,NULL
1562,6823,1,NULL
1563,6824,1,NULL
1564,6825,1,Incident to arrest
1565,6826,1,NULL
1566,6827,1,NULL
1567,6828,1,NULL
1568,6829,1,NULL
1569,6830,1,NULL
1570,6831,1,NULL
1571,6832,1,NULL
1572,6833,1,NULL
1573,6834,1,NULL
1574,6835,1,NULL
1575,6836,1,Condition of parole / probation/ PRCS / mandatory supervision
1576,6837,1,NULL
1577,6838,1,NULL
1578,6839,1,Condition of parole / probation/ PRCS / mandatory supervision
1579,6840,1,NULL
1580,6841,1,Officer Safety/safety of others
1581,6842,1,NULL
1582,6843,1,NULL
1583,6844,1,NULL
1584,6845,1,Consent given
1585,6845,1,Incident to arrest
1586,6845,1,Officer Safety/safety of others
1587,6846,1,NULL
1588,6847,1,NULL
1589,6847,2,NULL
1590,6848,1,NULL
1591,6849,1,NULL
1592,6850,1,NULL
1593,6851,1,NULL
1594,6852,1,NULL
1595,6853,1,NULL
1596,6855,1,NULL
1597,6855,2,NULL
1598,6856,1,Incident to arrest
1599,6857,1,NULL
1600,6858,1,NULL
1601,7373,3,NULL
1602,7419,1,Incident to arrest
1603,7329,1,NULL
1604,7285,1,NULL
1605,7195,1,NULL
1606,7459,1,NULL
1607,7374,1,Incident to arrest
1608,7374,1,Officer Safety/safety of others
1609,7376,1,Officer Safety/safety of others
1610,7377,1,NULL
1611,7378,1,NULL
1612,7379,1,NULL
1613,7380,1,NULL
1614,7381,1,NULL
1615,7382,1,NULL
1616,7383,1,NULL
1617,7384,1,NULL
1618,7385,1,NULL
1619,7386,1,NULL
1620,7387,1,Officer Safety/safety of others
1621,7388,1,NULL
1622,7389,1,Officer Safety/safety of others
1623,7390,1,NULL
1624,7391,1,Condition of parole / probation/ PRCS / mandatory supervision
1625,7391,1,Consent given
1626,7392,1,NULL
1627,7393,1,NULL
1628,7394,1,NULL
1629,7395,1,NULL
1630,7396,1,NULL
1631,7397,1,NULL
1632,7398,1,Officer Safety/safety of others
1633,7399,1,NULL
1634,7400,1,NULL
1635,7401,1,Consent given
1636,7401,1,Officer Safety/safety of others
1637,7402,1,NULL
1638,7403,1,NULL
1639,7403,2,Officer Safety/safety of others
1640,7404,1,NULL
1641,7405,1,NULL
1642,7406,1,NULL
1643,7407,1,NULL
1644,7408,1,NULL
1645,7409,1,NULL
1646,7410,1,Incident to arrest
1647,7410,1,Officer Safety/safety of others
1648,7411,1,NULL
1649,7412,1,NULL
1650,7413,1,NULL
1651,7414,1,NULL
1652,7415,1,NULL
1653,7416,1,Condition of parole / probation/ PRCS / mandatory supervision
1654,7417,1,NULL
1655,7418,1,NULL
1656,7154,1,Officer Safety/safety of others
1657,7240,1,Visible contraband
1658,7196,1,Officer Safety/safety of others
1659,7286,1,NULL
1660,7460,1,Officer Safety/safety of others
1661,7420,1,NULL
1662,7330,1,NULL
1663,7197,1,NULL
1664,7287,1,NULL
1665,7461,1,NULL
1666,7421,1,Officer Safety/safety of others
1667,7330,2,Consent given
1668,7198,1,NULL
1669,7287,2,NULL
1670,7462,1,Incident to arrest
1671,7422,1,NULL
1672,7330,2,Officer Safety/safety of others
1673,7199,1,NULL
1674,7288,1,Condition of parole / probation/ PRCS / mandatory supervision
1675,7463,1,Odor of contraband
1676,7423,1,NULL
1677,7330,2,Suspected weapons
1678,7200,1,NULL
1679,7288,1,Incident to arrest
1680,7463,1,Officer Safety/safety of others
1681,7424,1,NULL
1682,7330,3,NULL
1683,7201,1,NULL
1684,7289,1,Exigent circumstances/emergency
1685,7463,2,Officer Safety/safety of others
1686,7425,1,NULL
1687,7331,1,NULL
1688,7202,1,NULL
1689,7290,1,NULL
1690,7464,1,NULL
1691,7426,1,NULL
1692,7332,1,Officer Safety/safety of others
1693,7203,1,NULL
1694,7291,1,NULL
1695,7465,1,Incident to arrest
1696,7427,1,NULL
1697,7332,1,Visible contraband
1698,7204,1,NULL
1699,7291,2,NULL
1700,7466,1,Officer Safety/safety of others
1701,7428,1,NULL
1702,7334,1,NULL
1703,7205,1,NULL
1704,7292,1,Officer Safety/safety of others
1705,7467,1,NULL
1706,7429,1,Incident to arrest
1707,7335,1,Officer Safety/safety of others
1708,7206,1,NULL
1709,7293,1,NULL
1710,7468,1,NULL
1711,7429,2,Consent given
1712,7336,1,Incident to arrest
1713,7207,1,NULL
1714,7294,1,Officer Safety/safety of others
1715,7468,2,NULL
1716,7429,2,Officer Safety/safety of others
1717,7337,1,Officer Safety/safety of others
1718,7208,1,NULL
1719,7241,1,Consent given
1720,7154,1,Suspected weapons
1721,7295,1,NULL
1722,7469,1,NULL
1723,7430,1,NULL
1724,7338,1,NULL
1725,7209,1,NULL
1726,7241,1,Officer Safety/safety of others
1727,7155,1,Officer Safety/safety of others
1728,7296,1,Officer Safety/safety of others
1729,7470,1,NULL
1730,7431,1,NULL
1731,7339,1,Incident to arrest
1732,7210,1,NULL
1733,7242,1,NULL
1734,7471,1,NULL
1735,7156,1,NULL
1736,7472,1,NULL
1737,7297,1,Officer Safety/safety of others
1738,7211,1,NULL
1739,7432,1,NULL
1740,7340,1,NULL
1741,7473,1,NULL
1742,7157,1,Incident to arrest
1743,7243,1,NULL
1744,7244,1,NULL
1745,7341,1,NULL
1746,7157,1,Officer Safety/safety of others
1747,7298,1,NULL
1748,7245,1,NULL
1749,7433,1,Visible contraband
1750,7474,1,NULL
1751,7342,1,NULL
1752,7212,1,NULL
1753,7157,1,Suspected weapons
1754,7299,1,NULL
1755,7246,1,NULL
1756,7434,1,NULL
1757,7475,1,NULL
1758,7343,1,NULL
1759,7213,1,NULL
1760,7158,1,NULL
1761,7300,1,Evidence of crime
1762,7247,1,NULL
1763,7435,1,Officer Safety/safety of others
1764,7475,2,NULL
1765,7344,1,NULL
1766,7214,1,NULL
1767,7158,2,NULL
1768,7300,1,Officer Safety/safety of others
1769,7248,1,Consent given
1770,7436,1,NULL
1771,7476,1,NULL
1772,7345,1,NULL
1773,7215,1,NULL
1774,7159,1,NULL
1775,7301,1,NULL
1776,7248,1,Officer Safety/safety of others
1777,7437,1,NULL
1778,7477,1,NULL
1779,7346,1,NULL
1780,7216,1,NULL
1781,7160,1,NULL
1782,7302,1,NULL
1783,7249,1,NULL
1784,7438,1,NULL
1785,7478,1,Officer Safety/safety of others
1786,7347,1,NULL
1787,7217,1,NULL
1788,7160,2,NULL
1789,7303,1,NULL
1790,7250,1,NULL
1791,7439,1,NULL
1792,7479,1,Officer Safety/safety of others
1793,7348,1,Incident to arrest
1794,7218,1,NULL
1795,7161,1,Vehicle inventory
1796,7304,1,Officer Safety/safety of others
1797,7251,1,NULL
1798,7440,1,NULL
1799,7480,1,NULL
1800,7349,1,NULL
1801,7219,1,Condition of parole / probation/ PRCS / mandatory supervision
1802,7161,2,NULL
1803,7305,1,NULL
1804,7252,1,NULL
1805,7441,1,Officer Safety/safety of others
1806,7481,1,NULL
1807,7350,1,NULL
1808,7220,1,NULL
1809,7163,1,NULL
1810,7307,1,Officer Safety/safety of others
1811,7253,1,NULL
1812,7441,2,Officer Safety/safety of others
1813,7482,1,NULL
1814,7351,1,NULL
1815,7221,1,NULL
1816,7164,1,NULL
1817,7308,1,NULL
1818,7254,1,NULL
1819,7441,3,Officer Safety/safety of others
1820,7483,1,NULL
1821,7352,1,NULL
1822,7221,2,NULL
1823,7165,1,NULL
1824,7309,1,NULL
1825,7255,1,NULL
1826,7441,4,Officer Safety/safety of others
1827,7484,1,NULL
1828,7353,1,Officer Safety/safety of others
1829,7223,1,Consent given
1830,7166,1,NULL
1831,7310,1,NULL
1832,7256,1,NULL
1833,7442,1,Officer Safety/safety of others
1834,7484,2,NULL
1835,7354,1,NULL
1836,7223,1,Officer Safety/safety of others
1837,7167,1,NULL
1838,7311,1,NULL
1839,7257,1,NULL
1840,7443,1,Officer Safety/safety of others
1841,7485,1,NULL
1842,7354,2,NULL
1843,7224,1,NULL
1844,7168,1,NULL
1845,7312,1,NULL
1846,7258,1,Officer Safety/safety of others
1847,7444,1,NULL
1848,7486,1,Consent given
1849,7355,1,NULL
1850,7225,1,NULL
1851,7169,1,Consent given
1852,7313,1,NULL
1853,7259,1,NULL
1854,7444,2,NULL
1855,7486,1,Incident to arrest
1856,7356,1,NULL
1857,7226,1,NULL
1858,7169,1,Officer Safety/safety of others
1859,7314,1,NULL
1860,7260,1,Visible contraband
1861,7445,1,NULL
1862,7486,1,Suspected weapons
1863,7357,1,NULL
1864,7227,1,NULL
1865,7170,1,NULL
1866,7315,1,NULL
1867,7261,1,NULL
1868,7446,1,NULL
1869,7487,1,NULL
1870,7358,1,NULL
1871,7359,1,NULL
1872,7360,1,NULL
1873,7361,1,Officer Safety/safety of others
1874,7362,1,NULL
1875,7363,1,NULL
1876,7364,1,NULL
1877,7364,2,NULL
1878,7365,1,NULL
1879,7366,1,NULL
1880,7367,1,NULL
1881,7368,1,NULL
1882,7371,1,Condition of parole / probation/ PRCS / mandatory supervision
1883,7371,1,Officer Safety/safety of others
1884,7373,1,NULL
1885,7373,2,NULL
1886,7316,1,Consent given
1887,7488,1,Condition of parole / probation/ PRCS / mandatory supervision
1888,7447,1,NULL
1889,7228,1,NULL
1890,7316,1,Officer Safety/safety of others
1891,7488,1,Incident to arrest
1892,7448,1,NULL
1893,7229,1,Condition of parole / probation/ PRCS / mandatory supervision
1894,7317,1,NULL
1895,7488,1,Officer Safety/safety of others
1896,7449,1,NULL
1897,7229,1,Evidence of crime
1898,7318,1,NULL
1899,7489,1,NULL
1900,7450,1,NULL
1901,7229,1,Officer Safety/safety of others
1902,7319,1,NULL
1903,7490,1,NULL
1904,7450,2,NULL
1905,7230,1,NULL
1906,7320,1,NULL
1907,7491,1,NULL
1908,7451,1,NULL
1909,7231,1,NULL
1910,7321,1,Incident to arrest
1911,7492,1,NULL
1912,7452,1,NULL
1913,7232,1,NULL
1914,7322,1,NULL
1915,7493,1,NULL
1916,7453,1,NULL
1917,7233,1,NULL
1918,7323,1,Incident to arrest
1919,7495,1,NULL
1920,7454,1,NULL
1921,7234,1,NULL
1922,7323,2,NULL
1923,7496,1,NULL
1924,7455,1,NULL
1925,7235,1,NULL
1926,7323,3,NULL
1927,7497,1,NULL
1928,7456,1,Consent given
1929,7236,1,Incident to arrest
1930,7324,1,NULL
1931,7498,1,Consent given
1932,7456,1,Officer Safety/safety of others
1933,7236,1,Officer Safety/safety of others
1934,7325,1,NULL
1935,7499,1,NULL
1936,7456,1,Suspected weapons
1937,7237,1,NULL
1938,7326,1,Incident to arrest
1939,7500,1,NULL
1940,7457,1,NULL
1941,7238,1,NULL
1942,7327,1,Incident to arrest
