properties.ObjectId,properties.StopID,properties.PID,properties.perceivedOrKnownDisability
1456,6907,1,Mental health condition
1457,6908,1,None
1458,6909,1,None
1459,6910,1,None
1460,6911,1,None
1461,6912,1,None
1462,6913,1,None
1463,6914,1,None
1464,6915,1,None
1465,6916,1,None
1466,6917,1,Mental health condition
1467,6918,1,None
1468,6919,1,None
1469,6920,1,None
1470,6921,1,None
1471,6922,1,None
1472,6923,1,None
1473,6924,1,None
1474,6925,1,None
1475,6926,1,None
1476,6927,1,None
1477,6928,1,None
1478,6929,1,None
1479,6930,1,None
1480,6931,1,Mental health condition
1481,6932,1,None
1482,6932,2,None
1483,6933,1,None
1484,6935,1,None
1485,6936,1,None
1486,6937,1,None
1487,6938,1,None
1488,6939,1,None
1489,6940,1,Mental health condition
1490,6941,1,None
1491,6942,1,None
1492,6943,1,None
1493,6943,2,None
1494,6944,1,None
1495,6945,1,None
1496,6946,1,None
1497,6947,1,None
1498,6948,1,None
1499,6949,1,None
1500,6950,1,None
1501,6951,1,None
1502,6952,1,None
1503,6953,1,None
1504,6953,2,None
1505,6953,3,None
1506,6954,1,None
1507,6955,1,None
1508,6956,1,None
1509,6956,2,None
1510,6956,3,None
1511,6957,1,None
1512,6958,1,None
1513,6959,1,None
1514,6960,1,None
1515,6961,1,None
1516,6962,1,None
1517,6963,1,None
1518,6964,1,None
1519,6964,2,None
1520,6965,1,None
1521,6966,1,None
1522,6967,1,None
1523,6968,1,None
1524,6969,1,None
1525,6970,1,None
1526,6972,1,None
1527,6973,1,Other disability
1528,6974,1,None
1529,6975,1,None
1530,6976,1,None
1531,6977,1,None
1532,6978,1,None
1533,6979,1,None
1534,6980,1,None
1535,6981,1,None
1536,6982,1,None
1537,6983,1,None
1538,6984,1,None
1539,6985,1,None
1540,6986,1,None
1541,6987,1,None
1542,6988,1,None
1543,6989,1,None
1544,6990,1,None
1545,6991,1,None
1546,6992,1,None
1547,6993,1,None
1548,6994,1,None
1549,6995,1,None
1550,6995,2,None
1551,7043,1,None
1552,7044,1,Mental health condition
1553,7045,1,Other disability
1554,7046,1,None
1555,7047,1,None
1556,7048,1,None
1557,7049,1,None
1558,7050,1,None
1559,7051,1,None
1560,7052,1,None
1561,7052,2,None
1562,7053,1,None
1563,7053,2,None
1564,7054,1,Other disability
1565,7055,1,None
1566,7056,1,None
1567,7057,1,None
1568,7058,1,None
1569,7058,2,None
1570,7058,3,None
1571,7058,4,None
1572,7059,1,None
1573,7060,1,Mental health condition
1574,7061,1,None
1575,7062,1,None
1576,7063,1,None
1577,7064,1,None
1578,7065,1,None
1579,7066,1,None
1580,7067,1,None
1581,7068,1,None
1582,7069,1,None
1583,7069,2,None
1584,7069,3,None
1585,7069,4,None
1586,7070,1,None
1587,7071,1,None
1588,7071,2,None
1589,7072,1,None
1590,7073,1,None
1591,7074,1,None
1592,7075,1,None
1593,7076,1,None
1594,7076,2,None
1595,7077,1,None
1596,7078,1,None
1597,7079,1,None
1598,7080,1,None
1599,7081,1,None
1600,7082,1,None
1601,7314,1,None
1602,7315,1,None
1603,7316,1,None
1604,7317,1,None
1605,7267,1,None
1606,7318,1,None
1607,7319,1,None
1608,7268,1,None
1609,7320,1,None
1610,7269,1,None
1611,7321,1,None
1612,7270,1,None
1613,7322,1,None
1614,7454,1,None
1615,7271,1,None
1616,7323,1,None
1617,7272,1,None
1618,7455,1,None
1619,7323,2,None
1620,7273,1,None
1621,7456,1,None
1622,7323,3,None
1623,7274,1,None
1624,7457,1,None
1625,7324,1,None
1626,7275,1,None
1627,7457,2,None
1628,7325,1,None
1629,7276,1,None
1630,7458,1,None
1631,7326,1,None
1632,7410,1,None
1633,7276,2,None
1634,7459,1,None
1635,7327,1,None
1636,7411,1,None
1637,7277,1,None
1638,7460,1,None
1639,7328,1,None
1640,7412,1,None
1641,7278,1,None
1642,7461,1,None
1643,7329,1,None
1644,7413,1,None
1645,7279,1,None
1646,7462,1,None
1647,7330,1,None
1648,7414,1,None
1649,7279,2,None
1650,7463,1,None
1651,7330,2,None
1652,7415,1,None
1653,7280,1,None
1654,7463,2,None
1655,7330,3,None
1656,7416,1,None
1657,7281,1,None
1658,7464,1,None
1659,7331,1,None
1660,7417,1,None
1661,7418,1,None
1662,7419,1,Mental health condition
1663,7420,1,None
1664,7421,1,None
1665,7422,1,None
1666,7423,1,None
1667,7424,1,None
1668,7425,1,None
1669,7426,1,None
1670,7427,1,None
1671,7428,1,None
1672,7429,1,None
1673,7429,2,None
1674,7430,1,None
1675,7431,1,None
1676,7432,1,None
1677,7433,1,None
1678,7434,1,None
1679,7435,1,None
1680,7436,1,None
1681,7437,1,None
1682,7438,1,None
1683,7439,1,None
1684,7440,1,None
1685,7441,1,None
1686,7441,2,None
1687,7441,3,None
1688,7441,4,None
1689,7442,1,None
1690,7443,1,None
1691,7444,1,None
1692,7444,2,None
1693,7445,1,None
1694,7446,1,None
1695,7447,1,None
1696,7448,1,None
1697,7449,1,None
1698,7450,1,None
1699,7450,2,None
1700,7451,1,None
1701,7452,1,None
1702,7453,1,None
1703,7282,1,None
1704,7332,1,None
1705,7465,1,None
1706,7283,1,None
1707,7466,1,None
1708,7467,1,None
1709,7284,1,None
1710,7468,1,None
1711,7285,1,None
1712,7468,2,None
1713,7286,1,None
1714,7469,1,None
1715,7334,1,Mental health condition
1716,7287,1,None
1717,7470,1,None
1718,7287,2,None
1719,7335,1,None
1720,7471,1,None
1721,7288,1,None
1722,7336,1,None
1723,7472,1,None
1724,7289,1,Mental health condition
1725,7337,1,None
1726,7473,1,None
1727,7290,1,None
1728,7338,1,None
1729,7474,1,None
1730,7291,1,None
1731,7339,1,None
1732,7475,1,None
1733,7291,2,None
1734,7340,1,None
1735,7475,2,None
1736,7292,1,None
1737,7341,1,None
1738,7476,1,None
1739,7293,1,None
1740,7342,1,None
1741,7477,1,None
1742,7294,1,None
1743,7343,1,None
1744,7478,1,None
1745,7295,1,None
1746,7344,1,None
1747,7479,1,None
1748,7296,1,None
1749,7345,1,None
1750,7480,1,None
1751,7297,1,None
1752,7346,1,None
1753,7481,1,None
1754,7298,1,None
1755,7347,1,None
1756,7482,1,None
1757,7299,1,None
1758,7348,1,Mental health condition
1759,7483,1,None
1760,7300,1,None
1761,7349,1,None
1762,7484,1,None
1763,7301,1,None
1764,7350,1,None
1765,7484,2,None
1766,7302,1,None
1767,7351,1,None
1768,7485,1,None
1769,7303,1,None
1770,7352,1,None
1771,7486,1,None
1772,7304,1,None
1773,7353,1,None
1774,7487,1,None
1775,7305,1,None
1776,7354,1,None
1777,7488,1,None
1778,7307,1,None
1779,7354,2,None
1780,7489,1,None
1781,7308,1,None
1782,7355,1,None
1783,7490,1,None
1784,7309,1,None
1785,7356,1,None
1786,7491,1,None
1787,7310,1,None
1788,7357,1,None
1789,7492,1,None
1790,7311,1,None
1791,7358,1,None
1792,7493,1,None
1793,7312,1,None
1794,7359,1,None
1795,7495,1,None
1796,7313,1,None
1797,7496,1,None
1798,7497,1,Other disability
1799,7498,1,None
1800,7499,1,None
1801,7595,1,None
1802,7596,1,None
1803,7597,1,Mental health condition
1804,7598,1,None
1805,7599,1,None
1806,7601,1,None
1807,7602,1,None
1808,7603,1,None
1809,7604,1,None
1810,7605,1,None
1811,7605,2,None
1812,7606,1,None
1813,7607,1,None
1814,7608,1,None
1815,7609,1,None
1816,7610,1,None
1817,7611,1,None
1818,7612,1,None
1819,7613,1,None
1820,7613,2,None
1821,7614,1,None
1822,7615,1,None
1823,7616,1,None
1824,7617,1,None
1825,7618,1,None
1826,7619,1,None
1827,7620,1,None
1828,7621,1,None
1829,7622,1,None
1830,7623,1,None
1831,7624,1,None
1832,7625,1,None
1833,7626,1,None
1834,7627,1,None
1835,7628,1,None
1836,7629,1,None
1837,7630,1,None
1838,7631,1,None
1839,7632,1,None
1840,7633,1,None
1841,7634,1,None
1842,7635,1,None
1843,7636,1,None
1844,7637,1,None
1845,7638,1,None
1846,7638,2,None
1847,7638,3,None
1848,7639,1,None
1849,7640,1,None
1850,7640,2,None
1851,7548,1,None
1852,7549,1,None
1853,7550,1,None
1854,7551,1,None
1855,7552,1,None
1856,7553,1,None
1857,7554,1,None
1858,7555,1,None
1859,7556,1,None
1860,7557,1,None
1861,7558,1,None
1862,7559,1,None
1863,7560,1,None
1864,7561,1,None
1865,7562,1,None
1866,7562,2,None
1867,7563,1,None
1868,7563,2,None
1869,7564,1,None
1870,7565,1,None
1871,7566,1,None
1872,7567,1,None
1873,7568,1,None
1874,7569,1,None
1875,7570,1,None
1876,7571,1,None
1877,7572,1,None
1878,7573,1,None
1879,7574,1,None
1880,7575,1,None
1881,7576,1,None
1882,7577,1,None
1883,7578,1,None
1884,7579,1,None
1885,7580,1,None
1886,7581,1,Mental health condition
1887,7582,1,None
1888,7583,1,None
1889,7584,1,None
1890,7585,1,Speech impairment or limited use of language
1891,7587,1,None
1892,7588,1,None
1893,7588,2,None
1894,7589,1,None
1895,7590,1,None
1896,7591,1,None
1897,7591,2,None
1898,7592,1,None
1899,7593,1,None
1900,7594,1,None
1901,7500,1,None
1902,7501,1,None
1903,7502,1,None
1904,7503,1,None
1905,7504,1,None
1906,7505,1,None
1907,7505,2,None
1908,7506,1,None
1909,7507,1,None
1910,7508,1,None
1911,7509,1,None
1912,7510,1,None
1913,7511,1,None
1914,7512,1,None
1915,7513,1,None
1916,7513,2,None
1917,7514,1,None
1918,7515,1,None
1919,7516,1,None
1920,7517,1,None
1921,7518,1,None
1922,7519,1,None
1923,7520,1,None
1924,7521,1,None
1925,7522,1,None
1926,7523,1,None
1927,7524,1,None
1928,7525,1,None
1929,7526,1,None
1930,7527,1,None
1931,7528,1,None
1932,7529,1,None
1933,7530,1,None
1934,7531,1,None
1935,7532,1,None
1936,7533,1,None
1937,7535,1,None
1938,7536,1,None
1939,7537,1,None
1940,7538,1,None
1941,7539,1,None
1942,7540,1,None
1943,7541,1,None
1944,7542,1,None
1945,7543,1,None
1946,7544,1,None
1947,7545,1,None
1948,7546,1,None
1949,7546,2,None
1950,7547,1,None
1951,7360,1,None
1952,7361,1,Mental health condition
1953,7362,1,None
1954,7363,1,None
1955,7364,1,None
1956,7364,2,None
1957,7365,1,None
1958,7366,1,None
1959,7367,1,None
1960,7368,1,None
1961,7371,1,None
1962,7373,1,None
1963,7373,2,None
1964,7373,3,None
1965,7374,1,None
1966,7376,1,Mental health condition
1967,7377,1,None
1968,7378,1,None
1969,7379,1,None
1970,7380,1,None
1971,7381,1,Other disability
1972,7382,1,None
1973,7383,1,None
1974,7384,1,None
1975,7385,1,None
1976,7386,1,None
1977,7387,1,None
1978,7388,1,None
1979,7389,1,None
1980,7390,1,None
1981,7391,1,None
1982,7392,1,None
1983,7393,1,None
1984,7394,1,None
1985,7395,1,None
1986,7396,1,None
1987,7397,1,None
1988,7398,1,Mental health condition
1989,7399,1,None
1990,7400,1,None
1991,7401,1,Other disability
1992,7402,1,None
1993,7403,1,None
1994,7403,2,None
1995,7404,1,None
1996,7405,1,None
1997,7406,1,None
1998,7407,1,None
1999,7408,1,None
2000,7409,1,None
2001,7867,1,None
2002,7868,1,None
2003,7869,1,None
2004,7870,1,None
2005,7871,1,None
2006,7872,1,None
2007,7873,1,None
2008,7684,2,None
2009,7874,1,None
2010,7875,1,None
2011,7684,3,None
2012,7875,2,None
2013,7684,4,None
2014,7876,1,None
2015,7684,5,None
2016,7876,2,None
2017,7684,6,None
2018,7877,1,None
2019,7684,7,None
2020,7684,8,None
2021,7878,1,None
2022,7684,9,None
2023,7878,2,None
2024,7879,1,None
2025,7684,10,None
2026,7880,1,None
2027,7685,1,None
2028,7686,1,None
2029,7881,1,None
2030,7726,1,None
2031,7687,1,None
2032,7881,2,None
2033,7727,1,None
2034,7689,1,None
2035,7882,1,None
2036,7728,1,None
2037,7690,1,None
2038,7883,1,None
2039,7729,1,None
2040,7691,1,None
2041,7884,1,None
2042,7730,1,None
2043,7692,1,None
2044,7885,1,None
2045,7731,1,None
2046,7693,1,None
2047,7886,1,None
2048,7732,1,None
2049,7694,1,None
2050,7887,1,None
2051,7733,1,None
2052,7695,1,None
2053,7888,1,None
2054,7734,1,None
2055,7696,1,None
2056,7889,1,None
2057,7734,2,None
2058,7697,1,None
2059,7890,1,None
2060,7735,1,None
2061,7698,1,None
2062,7891,1,None
2063,7736,1,Mental health condition
2064,7699,1,None
2065,7892,1,None
2066,7737,1,None
2067,7700,1,None
2068,7892,2,None
2069,7738,1,None
2070,7701,1,None
2071,7892,3,None
2072,7739,1,None
2073,7702,1,None
2074,7893,1,None
2075,7740,1,None
2076,7703,1,None
2077,7894,1,None
2078,7741,1,None
2079,7704,1,None
2080,7895,1,None
2081,7741,2,None
2082,7705,1,None
2083,7896,1,None
2084,7742,1,None
2085,7706,1,None
2086,7897,1,None
2087,7743,1,None
2088,7707,1,None
2089,7898,1,None
2090,7744,1,None
2091,7708,1,None
2092,7899,1,None
2093,7745,1,None
2094,7709,1,None
2095,7899,2,None
2096,7746,1,None
2097,7710,1,None
2098,7900,1,None
2099,7747,1,Other disability
2100,7711,1,None
2101,7900,2,None
2102,7748,1,None
2103,7712,1,Mental health condition
2104,7901,1,None
2105,7749,1,None
2106,7713,1,None
2107,7902,1,None
2108,7750,1,None
2109,7714,1,None
2110,7903,1,None
2111,7751,1,None
2112,7715,1,None
2113,7904,1,None
2114,7752,1,None
2115,7716,1,None
2116,7905,1,None
2117,7752,2,None
2118,7717,1,None
2119,7906,1,None
2120,7753,1,None
2121,7718,1,None
2122,7907,1,None
2123,7754,1,None
2124,7719,1,None
2125,7908,1,None
2126,7755,1,None
2127,7720,1,None
2128,7756,1,None
2129,7721,1,None
2130,7757,1,None
2131,7758,1,None
2132,7722,1,None
2133,7759,1,Mental health condition
2134,7722,2,None
2135,7760,1,None
2136,7723,1,None
2137,7761,1,Mental health condition
2138,7724,1,Mental health condition
2139,7762,1,None
2140,7725,1,None
2141,7763,1,None
2142,7764,1,None
2143,7765,1,None
2144,7766,1,None
2145,7767,1,None
2146,7768,1,None
2147,7769,1,None
2148,7770,1,None
2149,7771,1,None
2150,7771,2,None
2151,7819,1,None
2152,7820,1,None
2153,7821,1,None
2154,7822,1,None
2155,7823,1,None
2156,7824,1,None
2157,7825,1,None
2158,7826,1,None
2159,7827,1,None
2160,7828,1,None
2161,7829,1,None
2162,7830,1,None
2163,7831,1,None
2164,7832,1,None
2165,7833,1,None
2166,7834,1,None
2167,7835,1,None
2168,7835,2,None
2169,7836,1,None
2170,7837,1,None
2171,7838,1,None
2172,7839,1,None
2173,7840,1,None
2174,7841,1,None
2175,7842,1,None
2176,7843,1,None
2177,7844,1,Mental health condition
2178,7845,1,None
2179,7845,2,None
2180,7846,1,None
2181,7847,1,None
2182,7848,1,Mental health condition
2183,7849,1,None
2184,7850,1,None
2185,7851,1,None
2186,7852,1,None
2187,7853,1,None
2188,7854,1,None
2189,7855,1,None
2190,7856,1,None
2191,7857,1,Mental health condition
2192,7858,1,None
2193,7859,1,None
2194,7860,1,None
2195,7861,1,None
2196,7862,1,None
2197,7863,1,None
2198,7864,1,None
2199,7865,1,None
2200,7866,1,None
2201,7771,3,None
2202,7771,4,None
2203,7771,5,None
2204,7772,1,None
2205,7773,1,None
2206,7774,1,None
2207,7775,1,Mental health condition
2208,7776,1,None
2209,7777,1,None
2210,7778,1,None
2211,7779,1,None
2212,7780,1,None
2213,7781,1,None
2214,7782,1,None
2215,7783,1,None
2216,7784,1,None
2217,7785,1,None
2218,7786,1,None
2219,7787,1,None
2220,7788,1,None
2221,7789,1,None
2222,7790,1,None
2223,7791,1,None
2224,7791,2,None
2225,7792,1,None
2226,7793,1,Mental health condition
2227,7794,1,None
2228,7795,1,None
2229,7796,1,None
2230,7797,1,None
2231,7798,1,None
2232,7799,1,None
2233,7800,1,None
2234,7801,1,None
2235,7801,2,None
2236,7803,1,None
2237,7805,1,None
2238,7806,1,None
2239,7807,1,None
2240,7808,1,None
2241,7809,1,None
2242,7810,1,None
2243,7811,1,None
2244,7812,1,None
2245,7813,1,None
2246,7814,1,None
2247,7815,1,None
2248,7816,1,None
2249,7817,1,None
2250,7818,1,None
2251,7954,1,None
2252,7955,1,None
2253,7956,1,None
2254,7957,1,None
2255,7958,1,None
2256,7959,1,None
2257,7960,1,None
2258,7961,1,None
2259,7962,1,None
2260,7963,1,None
2261,7963,2,None
2262,7964,1,None
2263,7965,1,None
2264,7966,1,None
2265,7967,1,None
2266,7968,1,None
2267,7968,2,None
2268,7969,1,Other disability
2269,7970,1,None
2270,7971,1,None
2271,7972,1,None
2272,7972,2,None
2273,7973,1,None
2274,7974,1,None
2275,7975,1,None
2276,7976,1,None
2277,7977,1,None
2278,7978,1,None
2279,7979,1,None
2280,7980,1,None
2281,7981,1,None
2282,7982,1,None
2283,7983,1,None
2284,7983,2,None
2285,7984,1,None
2286,7985,1,None
2287,7986,1,None
2288,7987,1,None
2289,7987,2,None
2290,7988,1,None
2291,7989,1,None
2292,7989,2,None
2293,7990,1,None
2294,7991,1,None
2295,7992,1,None
2296,7993,1,None
2297,7994,1,None
2298,7995,1,None
2299,7996,1,None
2300,7996,2,None
2301,7640,3,None
2302,7640,4,None
2303,7641,1,None
2304,7642,1,None
2305,7643,1,None
2306,7644,1,None
2307,7645,1,None
2308,7646,1,None
2309,7647,1,None
2310,7648,1,None
2311,7649,1,None
2312,7650,1,None
2313,7651,1,None
2314,7652,1,None
2315,7653,1,None
2316,7654,1,Mental health condition
2317,7655,1,None
2318,7656,1,None
2319,7657,1,None
2320,7658,1,None
2321,7658,2,None
2322,7659,1,None
2323,7660,1,None
2324,7661,1,None
2325,7662,1,None
2326,7663,1,None
2327,7664,1,None
2328,7665,1,None
2329,7666,1,None
2330,7667,1,None
2331,7668,1,None
2332,7669,1,None
2333,7670,1,None
2334,7671,1,None
2335,7672,1,None
2336,7673,1,None
2337,7674,1,None
2338,7674,2,None
2339,7675,1,None
2340,7675,2,None
2341,7676,1,None
2342,7677,1,None
2343,7678,1,None
2344,7678,2,None
2345,7679,1,None
2346,7680,1,None
2347,7681,1,None
2348,7682,1,None
2349,7683,1,None
2350,7684,1,None
2351,7909,1,None
2352,7910,1,None
2353,7911,1,None
2354,7912,1,None
2355,7913,1,None
2356,7914,1,None
2357,7915,1,None
2358,7916,1,None
2359,7917,1,None
2360,7918,1,None
2361,7919,1,None
2362,7920,1,None
2363,7921,1,None
2364,7922,1,None
2365,7923,1,None
2366,7924,1,None
2367,7925,1,None
2368,7926,1,None
2369,7927,1,None
2370,7928,1,Mental health condition
2371,7929,1,None
2372,7929,2,None
2373,7930,1,None
2374,7931,1,None
2375,7932,1,None
2376,7933,1,None
2377,7935,1,None
2378,7936,1,None
2379,7937,1,None
2380,7938,1,None
2381,7938,2,None
2382,7938,3,None
2383,7939,1,None
2384,7940,1,None
2385,7941,1,None
2386,7942,1,None
2387,7943,1,None
2388,7944,1,None
2389,7944,2,None
2390,7945,1,None
2391,7946,1,None
2392,7947,1,None
2393,7947,2,None
2394,7948,1,None
2395,7949,1,None
2396,7950,1,None
2397,7951,1,None
2398,7952,1,None
2399,7952,2,None
2400,7953,1,None
2401,8126,1,None
2402,8168,1,None
2403,8127,1,None
2404,8257,1,None
2405,8215,1,None
2406,8040,1,Mental health condition
2407,8169,1,None
2408,8128,1,None
2409,8306,1,None
2410,8258,1,None
2411,8216,1,None
2412,8041,1,None
2413,8170,1,None
2414,8128,2,None
2415,8307,1,None
2416,8259,1,None
2417,8217,1,None
2418,8042,1,None
2419,8171,1,None
2420,8129,1,None
2421,8308,1,Mental health condition
2422,8260,1,None
2423,8218,1,None
2424,8042,2,None
2425,8172,1,None
2426,8130,1,None
2427,8309,1,None
2428,8261,1,None
2429,8219,1,None
2430,8042,3,None
2431,8172,2,None
2432,8131,1,None
2433,8310,1,None
2434,8262,1,None
2435,8220,1,None
2436,8043,1,Mental health condition
2437,8173,1,None
2438,8132,1,None
2439,8311,1,None
2440,8263,1,None
2441,8220,2,None
2442,8044,1,None
2443,8174,1,None
2444,8133,1,None
2445,8312,1,None
2446,8264,1,None
2447,8221,1,None
2448,8044,2,None
2449,8175,1,None
2450,8134,1,None
2451,8313,1,None
2452,8265,1,None
2453,8222,1,Mental health condition
2454,8044,3,None
2455,8176,1,None
2456,8135,1,None
2457,8314,1,None
2458,8266,1,None
2459,8223,1,Speech impairment or limited use of language
2460,8044,4,None
2461,8177,1,None
2462,8136,1,None
2463,8315,1,None
2464,8268,1,None
2465,8224,1,None
2466,8045,1,None
2467,8178,1,None
2468,8137,1,None
2469,8316,1,Mental health condition
2470,8269,1,None
2471,8225,1,None
2472,8046,1,None
2473,8179,1,None
2474,8138,1,None
2475,8317,1,None
2476,8270,1,None
2477,8225,2,None
2478,8047,1,None
2479,8180,1,None
2480,8139,1,None
2481,8318,1,Mental health condition
2482,8271,1,None
2483,8226,1,None
2484,8048,1,None
2485,8181,1,Speech impairment or limited use of language
2486,8140,1,None
2487,8319,1,None
2488,8272,1,None
2489,8226,2,None
2490,8049,1,None
2491,8140,2,None
2492,8182,1,None
2493,8141,1,None
2494,8273,1,None
2495,8050,1,None
2496,8142,1,None
2497,8183,1,None
2498,8320,1,None
2499,8227,1,None
2500,8274,1,None
2501,8051,1,None
2502,8184,1,None
2503,8143,1,None
2504,8321,1,None
2505,8228,1,None
2506,8275,1,None
2507,8052,1,None
2508,8184,2,None
2509,8144,1,None
2510,8322,1,None
2511,8229,1,None
2512,8276,1,None
2513,8053,1,None
2514,8185,1,None
2515,8146,1,None
2516,8322,2,None
2517,8230,1,None
2518,8277,1,None
2519,8054,1,None
2520,8186,1,None
2521,8146,2,None
2522,8323,1,None
2523,8230,2,None
2524,8278,1,None
2525,8055,1,None
2526,8186,2,None
2527,8146,3,None
2528,8324,1,None
2529,8231,1,None
2530,8279,1,None
2531,8056,1,None
2532,8187,1,None
2533,8147,1,Mental health condition
2534,8325,1,None
2535,8232,1,None
2536,8280,1,None
2537,8057,1,None
2538,8189,1,None
2539,8148,1,None
2540,8326,1,None
2541,8234,1,Mental health condition
2542,8281,1,None
2543,8058,1,None
2544,8190,1,None
2545,8148,2,None
2546,8327,1,None
2547,8235,1,None
2548,8282,1,None
2549,8059,1,None
2550,8191,1,None
2551,8149,1,None
2552,8327,2,None
2553,8236,1,None
2554,8283,1,None
2555,8060,1,None
2556,8192,1,None
2557,8150,1,None
2558,8328,1,None
2559,8237,1,None
2560,8284,1,None
2561,8061,1,None
2562,8193,1,None
2563,8151,1,None
2564,8329,1,None
2565,8238,1,None
2566,8285,1,None
2567,8062,1,None
2568,8194,1,None
2569,8152,1,Mental health condition
2570,8330,1,Other disability
2571,8239,1,None
2572,8286,1,None
2573,8063,1,None
